Main_Video_Url,Total Number of Ads,Duration(s),Size Original (Bytes),Resolution,Advertisement 1 ID,Advertisement 1 Count,Advertisement 1 Skippable,Advertisement 1 Skip Duration,Advertisement 1 Resolution,Advertisement 1 Size(Bytes),Advertisement 1 Durationn(s),Advertisement 1 Advert_Buffer(s),Advertisement 1 Main_Buffer_Lost(s),Avertisement 1 Timestamp,Advertisement 2 ID,Advertisement 2 Count,Advertisement 2 Skippable,Advertisement 2 Skip Duration,Advertisement 2 Resolution,Advertisement 2 Size(Bytes),Advertisement 2 Durationn(s),Advertisement 2 Advert_Buffer(s),Advertisement 2 Main_Buffer_Lost(s),Avertisement 2 Timestamp,Advertisement 3 ID,Advertisement 3 Count,Advertisement 3 Skippable,Advertisement 3 Skip Duration,Advertisement 3 Resolution,Advertisement 3 Size(Bytes),Advertisement 3 Durationn(s),Advertisement 3 Advert_Buffer(s),Advertisement 3 Main_Buffer_Lost(s),Avertisement 3 Timestamp,Advertisement 4 ID,Advertisement 4 Count,Advertisement 4 Skippable,Advertisement 4 Skip Duration,Advertisement 4 Resolution,Advertisement 4 Size(Bytes),Advertisement 4 Durationn(s),Advertisement 4 Advert_Buffer(s),Advertisement 4 Main_Buffer_Lost(s),Avertisement 4 Timestamp,Advertisement 5 ID,Advertisement 5 Count,Advertisement 5 Skippable,Advertisement 5 Skip Duration,Advertisement 5 Resolution,Advertisement 5 Size(Bytes),Advertisement 5 Durationn(s),Advertisement 5 Advert_Buffer(s),Advertisement 5 Main_Buffer_Lost(s),Avertisement 5 Timestamp,Advertisement 6 ID,Advertisement 6 Count,Advertisement 6 Skippable,Advertisement 6 Skip Duration,Advertisement 6 Resolution,Advertisement 6 Size(Bytes),Advertisement 6 Durationn(s),Advertisement 6 Advert_Buffer(s),Advertisement 6 Main_Buffer_Lost(s),Avertisement 6 Timestamp,Advertisement 7 ID,Advertisement 7 Count,Advertisement 7 Skippable,Advertisement 7 Skip Duration,Advertisement 7 Resolution,Advertisement 7 Size(Bytes),Advertisement 7 Durationn(s),Advertisement 7 Advert_Buffer(s),Advertisement 7 Main_Buffer_Lost(s),Avertisement 7 Timestamp,Advertisement 8 ID,Advertisement 8 Count,Advertisement 8 Skippable,Advertisement 8 Skip Duration,Advertisement 8 Resolution,Advertisement 8 Size(Bytes),Advertisement 8 Durationn(s),Advertisement 8 Advert_Buffer(s),Advertisement 8 Main_Buffer_Lost(s),Avertisement 8 Timestamp,Advertisement 9 ID,Advertisement 9 Count,Advertisement 9 Skippable,Advertisement 9 Skip Duration,Advertisement 9 Resolution,Advertisement 9 Size(Bytes),Advertisement 9 Durationn(s),Advertisement 9 Advert_Buffer(s),Advertisement 9 Main_Buffer_Lost(s),Avertisement 9 Timestamp,Advertisement 10 ID,Advertisement 10 Count,Advertisement 10 Skippable,Advertisement 10 Skip Duration,Advertisement 10 Resolution,Advertisement 10 Size(Bytes),Advertisement 10 Durationn(s),Advertisement 10 Advert_Buffer(s),Advertisement 10 Main_Buffer_Lost(s),Avertisement 10 Timestamp,Advertisement 11 ID,Advertisement 11 Count,Advertisement 11 Skippable,Advertisement 11 Skip Duration,Advertisement 11 Resolution,Advertisement 11 Size(Bytes),Advertisement 11 Durationn(s),Advertisement 11 Advert_Buffer(s),Advertisement 11 Main_Buffer_Lost(s),Avertisement 11 Timestamp
https://www.youtube.com/watch?v=vtChw9I7FRQ,4,1222,102164466.0,640x360 ,n3hJAHfSUxM,1.0,1.0,5.0,640x360,3279875.0,48.0,48.33,2.35,169.251,HcDo_gLXhpk,1.0,1.0,5.0,640x360,2171291.0,30.0,30.29,0.0,169.251,gaFSOQGGMGI,1.0,0.0,999.0,640x360,453275.0,7.0,7.0,2.3,536.444,cCw86TNnzPI,1.0,0.0,999.0,640x360,911232.0,16.0,16.0,5.16,900.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=m-tCT7EdTVM,2,524,39699314.0,640x360 ,-w3iwAgZf40,1.0,1.0,5.0,640x360,63935646.0,1223.0,21.98,-1.0,0.0,PU7RGd-Ql84,1.0,1.0,5.0,640x360,827226.0,15.0,12.32,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=3NVU72Zl3b0,3,1021,49800511.0,640x360 ,k2GNcev8kaA,1.0,1.0,5.0,640x360,73520612.0,1064.0,21.84,-1.0,0.0,WQuGuLRw8dI,1.0,1.0,5.0,640x360,19668472.0,345.0,12.39,0.0,0.0,deHU7XnoeNw,1.0,1.0,5.0,640x360,2217478.0,31.0,8.15,40.69,426.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=aZ_sGNfPhHo,5,1037,90475161.0,640x360 ,leZk7k7-BJ4,1.0,1.0,5.0,640x360,21852656.0,298.0,45.67,49.99,252.189,HwlVJcvbRoc,1.0,1.0,5.0,640x360,14113052.0,189.0,40.88,0.0,252.189,izuuGVgIUjg,1.0,0.0,999.0,640x360,510932.0,6.0,6.0,16.68,460.415,4NeIEkU9QtA,1.0,0.0,999.0,640x360,345586.0,6.0,6.0,0.0,858.135,bvtn5R04T0o,1.0,0.0,999.0,640x360,372570.0,6.0,6.0,-1.0,1037.026395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=e8RcQoGY4OE,1,134,12307416.0,640x360 ,_QO7bbK6Q4Y,1.0,1.0,5.0,640x360,7031402.0,306.0,150.06,-1.0,134.304218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=M8GV4sI2EFA,2,292,7345146.0,640x360 ,8rI0xZ1sst0,1.0,1.0,5.0,640x360,49680504.0,1456.0,58.23,-1.0,0.0,UO3N86cV7Pg,1.0,1.0,5.0,640x360,1386323.0,15.0,5.64,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=R67WLxnMwog,2,882,48090353.0,640x360 ,QXMISoaWC8E,1.0,1.0,5.0,640x360,74674313.0,1266.0,65.02000000000001,83.07,256.847833,-B4ZqsknjBI,1.0,1.0,5.0,640x360,44223135.0,1585.0,149.74,0.0,256.847833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=1KdT8t6M4E4,3,178,15572548.0,640x360 ,UO3N86cV7Pg,1.0,1.0,5.0,640x360,1386323.0,15.0,15.45,0.0,0.0,A2Nkgkyxz2w,1.0,1.0,5.0,640x360,2801635.0,31.0,7.26,0.0,0.0,PoJqeYl7LTg,1.0,1.0,5.0,640x360,2081168.0,30.0,7.96,-1.0,178.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=a3KriqTgaQE,3,676,31820220.0,640x320 ,wsywpnQhCTU,1.0,1.0,5.0,640x360,1361351.0,22.0,6.68,-1.0,0.0,m8uqz0EzVfk,1.0,1.0,5.0,640x360,1602722.0,29.0,10.61,0.0,0.0,GjWWmEuX_qQ,1.0,1.0,5.0,640x360,1126359.0,15.0,15.28,-1.0,676.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=rhDXBQ3hkJ0,4,175,15378647.0,640x360 ,AY1en2zaDt8,1.0,1.0,5.0,640x360,3051149.0,49.0,19.07,-1.0,0.0,TqeHDDohDqA,1.0,1.0,5.0,640x360,1174147.0,16.0,9.83,0.0,0.0,iG05TNB7Ano,1.0,1.0,5.0,640x360,5034572.0,61.0,26.0,-1.0,174.891,LtHBISHjUWc,1.0,1.0,5.0,640x360,51977088.0,1141.0,63.35,0.0,174.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
