Main_Video_Url,Total Number of Ads,Duration(s),Size Original (Bytes),Resolution,Advertisement 1 ID,Advertisement 1 Count,Advertisement 1 Skippable,Advertisement 1 Skip Duration,Advertisement 1 Resolution,Advertisement 1 Size(Bytes),Advertisement 1 Durationn(s),Advertisement 1 Advert_Buffer(s),Advertisement 1 Main_Buffer_Lost(s),Avertisement 1 Timestamp,Advertisement 2 ID,Advertisement 2 Count,Advertisement 2 Skippable,Advertisement 2 Skip Duration,Advertisement 2 Resolution,Advertisement 2 Size(Bytes),Advertisement 2 Durationn(s),Advertisement 2 Advert_Buffer(s),Advertisement 2 Main_Buffer_Lost(s),Avertisement 2 Timestamp,Advertisement 3 ID,Advertisement 3 Count,Advertisement 3 Skippable,Advertisement 3 Skip Duration,Advertisement 3 Resolution,Advertisement 3 Size(Bytes),Advertisement 3 Durationn(s),Advertisement 3 Advert_Buffer(s),Advertisement 3 Main_Buffer_Lost(s),Avertisement 3 Timestamp,Advertisement 4 ID,Advertisement 4 Count,Advertisement 4 Skippable,Advertisement 4 Skip Duration,Advertisement 4 Resolution,Advertisement 4 Size(Bytes),Advertisement 4 Durationn(s),Advertisement 4 Advert_Buffer(s),Advertisement 4 Main_Buffer_Lost(s),Avertisement 4 Timestamp,Advertisement 5 ID,Advertisement 5 Count,Advertisement 5 Skippable,Advertisement 5 Skip Duration,Advertisement 5 Resolution,Advertisement 5 Size(Bytes),Advertisement 5 Durationn(s),Advertisement 5 Advert_Buffer(s),Advertisement 5 Main_Buffer_Lost(s),Avertisement 5 Timestamp,Advertisement 6 ID,Advertisement 6 Count,Advertisement 6 Skippable,Advertisement 6 Skip Duration,Advertisement 6 Resolution,Advertisement 6 Size(Bytes),Advertisement 6 Durationn(s),Advertisement 6 Advert_Buffer(s),Advertisement 6 Main_Buffer_Lost(s),Avertisement 6 Timestamp,Advertisement 7 ID,Advertisement 7 Count,Advertisement 7 Skippable,Advertisement 7 Skip Duration,Advertisement 7 Resolution,Advertisement 7 Size(Bytes),Advertisement 7 Durationn(s),Advertisement 7 Advert_Buffer(s),Advertisement 7 Main_Buffer_Lost(s),Avertisement 7 Timestamp,Advertisement 8 ID,Advertisement 8 Count,Advertisement 8 Skippable,Advertisement 8 Skip Duration,Advertisement 8 Resolution,Advertisement 8 Size(Bytes),Advertisement 8 Durationn(s),Advertisement 8 Advert_Buffer(s),Advertisement 8 Main_Buffer_Lost(s),Avertisement 8 Timestamp,Advertisement 9 ID,Advertisement 9 Count,Advertisement 9 Skippable,Advertisement 9 Skip Duration,Advertisement 9 Resolution,Advertisement 9 Size(Bytes),Advertisement 9 Durationn(s),Advertisement 9 Advert_Buffer(s),Advertisement 9 Main_Buffer_Lost(s),Avertisement 9 Timestamp,Advertisement 10 ID,Advertisement 10 Count,Advertisement 10 Skippable,Advertisement 10 Skip Duration,Advertisement 10 Resolution,Advertisement 10 Size(Bytes),Advertisement 10 Durationn(s),Advertisement 10 Advert_Buffer(s),Advertisement 10 Main_Buffer_Lost(s),Avertisement 10 Timestamp,Advertisement 11 ID,Advertisement 11 Count,Advertisement 11 Skippable,Advertisement 11 Skip Duration,Advertisement 11 Resolution,Advertisement 11 Size(Bytes),Advertisement 11 Durationn(s),Advertisement 11 Advert_Buffer(s),Advertisement 11 Main_Buffer_Lost(s),Avertisement 11 Timestamp,Advertisement 12 ID,Advertisement 12 Count,Advertisement 12 Skippable,Advertisement 12 Skip Duration,Advertisement 12 Resolution,Advertisement 12 Size(Bytes),Advertisement 12 Durationn(s),Advertisement 12 Advert_Buffer(s),Advertisement 12 Main_Buffer_Lost(s),Avertisement 12 Timestamp,Advertisement 13 ID,Advertisement 13 Count,Advertisement 13 Skippable,Advertisement 13 Skip Duration,Advertisement 13 Resolution,Advertisement 13 Size(Bytes),Advertisement 13 Durationn(s),Advertisement 13 Advert_Buffer(s),Advertisement 13 Main_Buffer_Lost(s),Avertisement 13 Timestamp
https://www.youtube.com/watch?v=mpOtjQKjoBM,4,826,70326804.0,640x360 ,1MWDahaBtzk,1.0,1.0,5.0,640x360,1811262.0,31.0,10.23,-1.0,0.0,qWQFQP7qvbg,1.0,1.0,5.0,640x360,2239709.0,31.0,19.0,0.0,0.0,w4Eb9UFjYvY,1.0,1.0,5.0,640x360,2210817.0,31.0,30.62,0.0,328.410095,g2iq_Sv-91U,1.0,1.0,5.0,640x360,1699784.0,31.0,30.7,0.0,328.410095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=NVjPejWuNIQ,5,1781,120507530.0,640x360 ,yXI2mV3ecww,1.0,1.0,5.0,640x360,4362447.0,57.0,19.28,-1.0,0.0,14foDLmFvYA,1.0,1.0,5.0,640x360,1773928.0,31.0,14.23,0.0,0.0,65cKRivqsE4,1.0,1.0,5.0,640x360,159266819.0,3332.0,93.4,78.98,479.048699,ilEW4GTwlyI,1.0,1.0,5.0,640x360,1647364.0,30.0,30.41,0.0,479.048699,N6iFT6-_mQQ,1.0,0.0,999.0,640x360,1264782.0,16.0,16.0,42.43,912.229451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=zjpeNb6IY4M,2,648,29829526.0,640x360 ,Dz-s3yI-8kA,1.0,1.0,5.0,640x360,2344402.0,31.0,30.37,65.96,337.928363,S2JtTx9SziE,1.0,1.0,5.0,640x360,1449265.0,31.0,30.76,0.0,337.928363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=ryJ0Mx4Rkxk,0,740,63152093.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=omRCNiH2JfE,5,905,19244895.0,640x360 ,dZmliWq-ftY,1.0,1.0,5.0,640x360,7884359.0,153.0,26.84,-1.0,0.0,q8WP7VKL55w,1.0,1.0,5.0,640x360,65330806.0,1380.0,33.02,0.0,0.0,SjS3jWpwDws,1.0,0.0,999.0,640x360,708788.0,16.0,16.0,0.0,182.910062,wMQhdevQ2_k,1.0,0.0,999.0,640x360,453110.0,6.0,6.0,25.0,680.913345,4JNG9_A5QoA,1.0,0.0,999.0,640x360,747110.0,16.0,16.0,-1.0,904.725371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=7DmXQmknym8,4,548,48584808.0,640x360 ,LVoDuhsye4M,1.0,1.0,5.0,640x360,1861900.0,31.0,25.0,-1.0,0.0,nfOS3sG3Cpc,1.0,1.0,5.0,640x360,1930652.0,40.0,27.29,0.0,0.0,AaNHm1Fsu94,1.0,1.0,5.0,640x360,2386060.0,31.0,30.41,63.09,334.178196,KVcUzHErFM0,1.0,1.0,5.0,640x360,1530589.0,31.0,30.74,0.0,334.178196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=cuNJkxO-gmQ,7,2797,154092139.0,640x360 ,UdQvRATHueg,1.0,1.0,5.0,640x360,1798061.0,31.0,30.13,106.0,236.828737,OtB5edm1XLo,1.0,1.0,5.0,640x360,1219740.0,31.0,30.47,0.0,236.828737,ZFjtysP0nco,1.0,0.0,999.0,640x360,1005107.0,16.0,16.0,41.870000000000005,588.285268,DLBWcupJUDY,1.0,0.0,999.0,640x360,1244800.0,16.0,16.0,26.13,958.899387,lJXN7IhqiHM,1.0,0.0,999.0,640x360,346071.0,7.0,7.0,25.3,1368.964134,n7VUQBLTvuY,1.0,0.0,999.0,640x360,1129190.0,16.0,16.0,34.0,1798.418567,nRzvP3Ln-3E,1.0,0.0,999.0,640x360,135801.0,7.0,7.0,3.75,2226.619126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=K-_YKFJydFs,0,1480,67364866.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=EI1uyiZmWGI,4,1638,104607193.0,640x360 ,iwzxr7UXb7A,1.0,1.0,5.0,640x360,6978476.0,85.0,8.85,-1.0,0.0,VHuMKi7Jed8,1.0,1.0,5.0,640x360,660276.0,31.0,30.54,0.0,0.0,ncoXhN_FUqE,1.0,1.0,5.0,640x360,2030043.0,31.0,30.36,15.87,279.687387,z0GixVXc6Ss,1.0,1.0,5.0,640x360,1281325.0,30.0,30.27,0.0,279.687387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=v-Oigszlyuo,3,1191,83219261.0,640x360 ,dZmliWq-ftY,1.0,1.0,5.0,640x360,7884359.0,153.0,64.22999999999999,28.1,359.754165,eVCn_q1mmi0,1.0,1.0,5.0,640x360,2059783.0,31.0,30.62,0.0,359.754165,UP9x365Bj6w,1.0,0.0,999.0,640x360,1246058.0,16.0,16.0,1.95,978.204245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
