Main_Video_Url,Total Number of Ads,Duration(s),Size Original (Bytes),Resolution,Advertisement 1 ID,Advertisement 1 Count,Advertisement 1 Skippable,Advertisement 1 Skip Duration,Advertisement 1 Resolution,Advertisement 1 Size(Bytes),Advertisement 1 Durationn(s),Advertisement 1 Advert_Buffer(s),Advertisement 1 Main_Buffer_Lost(s),Avertisement 1 Timestamp,Advertisement 2 ID,Advertisement 2 Count,Advertisement 2 Skippable,Advertisement 2 Skip Duration,Advertisement 2 Resolution,Advertisement 2 Size(Bytes),Advertisement 2 Durationn(s),Advertisement 2 Advert_Buffer(s),Advertisement 2 Main_Buffer_Lost(s),Avertisement 2 Timestamp,Advertisement 3 ID,Advertisement 3 Count,Advertisement 3 Skippable,Advertisement 3 Skip Duration,Advertisement 3 Resolution,Advertisement 3 Size(Bytes),Advertisement 3 Durationn(s),Advertisement 3 Advert_Buffer(s),Advertisement 3 Main_Buffer_Lost(s),Avertisement 3 Timestamp,Advertisement 4 ID,Advertisement 4 Count,Advertisement 4 Skippable,Advertisement 4 Skip Duration,Advertisement 4 Resolution,Advertisement 4 Size(Bytes),Advertisement 4 Durationn(s),Advertisement 4 Advert_Buffer(s),Advertisement 4 Main_Buffer_Lost(s),Avertisement 4 Timestamp,Advertisement 5 ID,Advertisement 5 Count,Advertisement 5 Skippable,Advertisement 5 Skip Duration,Advertisement 5 Resolution,Advertisement 5 Size(Bytes),Advertisement 5 Durationn(s),Advertisement 5 Advert_Buffer(s),Advertisement 5 Main_Buffer_Lost(s),Avertisement 5 Timestamp,Advertisement 6 ID,Advertisement 6 Count,Advertisement 6 Skippable,Advertisement 6 Skip Duration,Advertisement 6 Resolution,Advertisement 6 Size(Bytes),Advertisement 6 Durationn(s),Advertisement 6 Advert_Buffer(s),Advertisement 6 Main_Buffer_Lost(s),Avertisement 6 Timestamp,Advertisement 7 ID,Advertisement 7 Count,Advertisement 7 Skippable,Advertisement 7 Skip Duration,Advertisement 7 Resolution,Advertisement 7 Size(Bytes),Advertisement 7 Durationn(s),Advertisement 7 Advert_Buffer(s),Advertisement 7 Main_Buffer_Lost(s),Avertisement 7 Timestamp,Advertisement 8 ID,Advertisement 8 Count,Advertisement 8 Skippable,Advertisement 8 Skip Duration,Advertisement 8 Resolution,Advertisement 8 Size(Bytes),Advertisement 8 Durationn(s),Advertisement 8 Advert_Buffer(s),Advertisement 8 Main_Buffer_Lost(s),Avertisement 8 Timestamp,Advertisement 9 ID,Advertisement 9 Count,Advertisement 9 Skippable,Advertisement 9 Skip Duration,Advertisement 9 Resolution,Advertisement 9 Size(Bytes),Advertisement 9 Durationn(s),Advertisement 9 Advert_Buffer(s),Advertisement 9 Main_Buffer_Lost(s),Avertisement 9 Timestamp,Advertisement 10 ID,Advertisement 10 Count,Advertisement 10 Skippable,Advertisement 10 Skip Duration,Advertisement 10 Resolution,Advertisement 10 Size(Bytes),Advertisement 10 Durationn(s),Advertisement 10 Advert_Buffer(s),Advertisement 10 Main_Buffer_Lost(s),Avertisement 10 Timestamp,Advertisement 11 ID,Advertisement 11 Count,Advertisement 11 Skippable,Advertisement 11 Skip Duration,Advertisement 11 Resolution,Advertisement 11 Size(Bytes),Advertisement 11 Durationn(s),Advertisement 11 Advert_Buffer(s),Advertisement 11 Main_Buffer_Lost(s),Avertisement 11 Timestamp,Advertisement 12 ID,Advertisement 12 Count,Advertisement 12 Skippable,Advertisement 12 Skip Duration,Advertisement 12 Resolution,Advertisement 12 Size(Bytes),Advertisement 12 Durationn(s),Advertisement 12 Advert_Buffer(s),Advertisement 12 Main_Buffer_Lost(s),Avertisement 12 Timestamp,Advertisement 13 ID,Advertisement 13 Count,Advertisement 13 Skippable,Advertisement 13 Skip Duration,Advertisement 13 Resolution,Advertisement 13 Size(Bytes),Advertisement 13 Durationn(s),Advertisement 13 Advert_Buffer(s),Advertisement 13 Main_Buffer_Lost(s),Avertisement 13 Timestamp
https://www.youtube.com/watch?v=-DJCMYwH5WE,4,725,57275026.0,640x360 ,ZTYLTLbTMvY,1.0,1.0,5.0,640x360,11697739.0,158.0,32.84,-1.0,0.0,ex86FKTfdMs,1.0,1.0,5.0,640x360,1305097.0,21.0,16.23,0.0,0.0,xKtzu03yWJM,1.0,0.0,999.0,640x360,617119.0,21.0,21.0,12.82,292.658987,QBXq3dchk_M,1.0,1.0,5.0,640x360,1328917.0,16.0,15.57,0.0,292.658987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=d6SeCwgz3is,3,2372,178914304.0,640x360 ,fugYJAhZWec,1.0,1.0,5.0,640x360,2658400.0,31.0,17.03,63.97,240.020122,0rG2nh21IGY,1.0,1.0,5.0,640x360,2321719.0,31.0,11.18,0.0,240.020122,EpxBrPECn8A,1.0,1.0,5.0,640x360,756145.0,21.0,20.34,62.79,539.979552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=D8UWsFMVj_Q,5,1021,86030353.0,640x360 ,IcWtxfJ_FOc,1.0,1.0,5.0,640x360,617120.0,13.0,11.87,-1.0,0.0,-I0Yj7NLxu0,1.0,1.0,5.0,640x360,16958498.0,226.0,20.93,0.0,0.0,gOERdHjdmxc,1.0,1.0,5.0,640x334,664530.0,15.0,15.19,39.37,129.162469,MlN4adv2Q8M,1.0,1.0,5.0,640x360,14490956.0,195.0,48.2,0.0,129.162469,cJAjVsqIYUg,1.0,1.0,5.0,640x360,1545832.0,21.0,20.21,22.72,421.534138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=MfeUenb6BBA,5,1170,73997205.0,640x360 ,Dc9CkC6n0Z8,1.0,1.0,5.0,640x360,13862231.0,185.0,11.89,-1.0,0.0,OeIb_Se2i2k,1.0,1.0,5.0,640x360,1494777.0,31.0,14.29,0.0,0.0,m6wmnXi6D_w,1.0,1.0,5.0,640x360,2666992.0,38.0,37.68,0.0,267.143553,FNAYp8xnE-c,1.0,1.0,5.0,540x360,361237.0,21.0,20.66,0.0,625.747268,x5ahWOvmlqo,1.0,0.0,999.0,640x360,294514.0,6.0,6.0,40.06,827.380609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=3kpDPuXVblc,0,794,65517892.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=OeA41dZ6gcI,2,159,2904765.0,360x360 ,_ETK2KUSMTs,1.0,1.0,5.0,640x268,16810614.0,272.0,12.42,-1.0,0.0,GfqcMwKYo_w,1.0,1.0,5.0,640x360,905238.0,16.0,15.24,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=D4Xd9tb--Zc,3,347,30852706.0,640x360 ,SrRTQBWXR9c,1.0,1.0,5.0,640x360,1521001.0,31.0,7.98,-1.0,0.0,U-hJA6GZeMY,1.0,1.0,5.0,640x360,2322175.0,30.0,11.37,0.0,0.0,BV2H2512EmY,1.0,0.0,999.0,640x360,452192.0,6.0,6.0,-1.0,347.357378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=b6_jAoY6nuw,5,1764,72015740.0,640x360 ,WhQfqd5WpE0,1.0,1.0,5.0,640x360,11786611.0,152.0,9.21,-1.0,0.0,RNXXRPsuoKA,2.0,0.0,999.0,0x0,6876419.0,121.0,121.0,-1.0,165.069,-I0Yj7NLxu0,1.0,1.0,5.0,640x360,16958498.0,226.0,7.09,0.0,165.069,yNauDd1oy88,1.0,0.0,999.0,640x360,1130650.0,16.0,16.0,0.0,493.011,PsHYCpUJ9gw,3.0,0.0,999.0,640x360,1131207.0,16.0,16.0,4.63,1482.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=8I830fjE3Ws,3,873,75613287.0,640x360 ,YiYhfV9G3vs,1.0,1.0,5.0,640x360,927281.0,11.0,10.93,31.15,77.145,GdUND1Ifs70,1.0,1.0,5.0,640x360,3235608.0,38.0,24.49,0.0,77.145,uoeReogAmDE,1.0,1.0,5.0,640x360,16613151.0,240.0,34.35,0.0,532.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=srq5MHmbI-4,5,10785,636442510.0,640x360 ,UONi3lImt68,1.0,1.0,5.0,640x360,2539383.0,54.0,30.27,-1.0,0.0,wwjqpCGXKVc,1.0,1.0,5.0,640x360,18337185.0,204.0,18.27,0.0,0.0,7yduJeRizME,1.0,1.0,5.0,640x360,4012129.0,74.0,48.84,164.98,261.749346,1nZpxCijYqk,10.0,0.0,999.0,640x360,332068.0,16.0,16.0,874.1400000000001,3566.872781,vR8v3cLOJ7Y,6.0,0.0,999.0,640x360,246903.0,11.0,11.0,547.6999999999999,3747.132175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=XK90X1V4zM8,1,623,18332613.0,640x360 ,zG55e8MzXto,1.0,1.0,5.0,640x300,17577903.0,199.0,42.33,143.26,266.998177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=u0Br_YxwJe8,1,30,2301827.0,640x360 ,K3JGhIkExzo,1.0,1.0,5.0,640x360,17173561.0,202.0,17.17,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=M355ua9RuyM,2,519,45032368.0,640x360 ,aFHQA1hZ1_M,1.0,1.0,5.0,640x360,3368036.0,155.0,154.71,48.71,216.940711,pLm3lu0kOto,1.0,1.0,5.0,640x360,786180.0,11.0,10.58,0.0,216.940711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=smhLwNLYT5s,2,976,46832503.0,640x360 ,vZZkeRZSlt4,1.0,1.0,5.0,640x360,1117023.0,16.0,11.89,-1.0,0.0,U-hJA6GZeMY,1.0,1.0,5.0,640x360,2322175.0,30.0,20.59,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=b94czfoqg2w,5,2696,182892583.0,640x360 ,ghEX3LA5Rzk,1.0,1.0,5.0,640x360,1520271.0,21.0,20.49,-1.0,0.0,aYG_mxpmPnU,1.0,1.0,5.0,640x360,11513756.0,221.0,31.4,0.0,0.0,Tf-TDE7Rqnk,1.0,1.0,5.0,640x360,1149824.0,20.0,20.34,66.01,150.706945,SRSO-qTTCYU,1.0,1.0,5.0,640x360,1391642.0,16.0,15.79,0.0,150.706945,mQwf4eZvwdw,1.0,0.0,999.0,640x360,448342.0,7.0,7.0,10.89,1343.364858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=y6VRYcTlt-A,5,970,97566640.0,640x360 ,Mlk95MGOHg8,1.0,1.0,5.0,640x360,1373045.0,16.0,15.33,-1.0,0.0,RhNDvVYlRuI,1.0,1.0,5.0,640x360,809756.0,16.0,15.29,0.0,0.0,c_pt6CUrmE8,1.0,1.0,5.0,640x360,365643.0,9.0,8.27,38.89,347.517193,JqWnrnwBAF0,1.0,1.0,5.0,640x360,3438717.0,46.0,46.18,0.0,347.517193,nWpb6B22tx0,1.0,0.0,999.0,640x360,367880.0,7.0,7.0,38.91,670.736962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=ZWRFw3KiYNg,3,1015,61039110.0,640x360 ,bSp5Jg1ekB4,1.0,1.0,5.0,640x360,147218541.0,3017.0,43.84,-1.0,0.0,fjuvL07ZT9w,1.0,1.0,5.0,640x360,1299860.0,16.0,15.68,0.0,0.0,CRc-x2k7Jpc,1.0,0.0,999.0,640x360,500580.0,7.0,7.0,104.84,383.363638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=ZBCx6jvP38I,0,3299,74385751.0,640x324 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=Hwybp38GnZw,5,1021,76326462.0,640x360 ,H0yKYGb0pnQ,1.0,1.0,5.0,640x360,2773871.0,31.0,10.1,-1.0,0.0,t0pw_Bct12A,1.0,1.0,5.0,640x360,573989.0,12.0,12.62,0.0,0.0,BCnH3XR8jA8,1.0,1.0,5.0,640x360,2547278.0,33.0,33.04,6.39,540.961248,_40TVVSL1KU,1.0,1.0,5.0,640x360,20939061.0,280.0,48.66,0.0,540.961248,C8db2GGlr5s,1.0,0.0,999.0,640x360,556381.0,7.0,7.0,4.930000000000001,692.029906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=QMkkRwx77Zg,0,440,32948810.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=rs6vdLUYwq4,2,686,58203547.0,640x360 ,tvTuAi4WDhU,1.0,1.0,5.0,640x360,1194576.0,16.0,15.04,46.74,146.607211,y11MKITR69U,1.0,1.0,5.0,640x360,6026028.0,69.0,43.09,0.0,146.607211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=5rRxpixQy1Q,5,2014,184179168.0,640x360 ,SfJF03k7MlE,1.0,1.0,5.0,640x360,763940.0,20.0,12.27,-1.0,0.0,x-uSuj4-o74,1.0,1.0,5.0,640x360,2361018.0,31.0,15.5,0.0,0.0,VEx9sxwiWSc,1.0,1.0,5.0,640x360,1393592.0,22.0,21.42,18.5,422.800111,HOenpSR3Jwc,1.0,1.0,5.0,640x360,571584.0,13.0,12.56,0.0,422.800111,vR8v3cLOJ7Y,1.0,0.0,999.0,640x360,246903.0,11.0,11.0,1.04,1433.44838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=QP0-ku7lSdY,2,3146,135960411.0,640x360 ,oj7_jZVnwyU,1.0,1.0,5.0,640x360,2076792.0,49.0,30.85,-1.0,0.0,H0yKYGb0pnQ,1.0,1.0,5.0,640x360,2773871.0,31.0,9.9,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=gsxQ7G0CVkA,0,69,3785425.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=WMWcT_UBKcE,2,1843,165392950.0,640x360 ,yIhxQxQS4pY,1.0,1.0,5.0,640x360,10594795.0,181.0,12.7,-1.0,0.0,jaWjoC6T67c,1.0,1.0,5.0,640x338,19029838.0,274.0,15.76,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=MhWSpZlysko,5,2154,48651329.0,640x360 ,OsvaNvYQ3kc,1.0,1.0,5.0,640x360,7336976.0,124.0,27.78,-1.0,0.0,Tf-TDE7Rqnk,1.0,1.0,5.0,640x360,1149824.0,20.0,9.18,0.0,0.0,YhWKm5095DE,1.0,1.0,5.0,640x360,17808038.0,211.0,8.85,0.0,416.011,klSAppn5JpI,1.0,0.0,999.0,640x360,300266.0,7.0,7.0,28.57,832.698,e1b0kuBOVrk,1.0,0.0,999.0,640x360,1329395.0,15.0,15.0,30.06,1519.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=j1n96_O-2FM,0,4931,214759719.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=fVpLvATheNc,3,2818,82445485.0,640x360 ,CafpEtPoips,1.0,1.0,5.0,640x360,4164635.0,46.0,8.9,-1.0,0.0,7yduJeRizME,1.0,1.0,5.0,640x360,4012129.0,74.0,11.31,0.0,0.0,8yo3gueXeyM,1.0,1.0,5.0,640x360,18748802.0,216.0,43.96,2.45,2081.061963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=eIkUiuQ6X2E,0,1160,51559149.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=8AiulsAi_bM,3,712,24546216.0,640x360 ,uW5ddLKGzeI,1.0,1.0,5.0,640x360,13779426.0,161.0,11.11,-1.0,0.0,FSe9AsdtsZU,1.0,1.0,5.0,640x360,623148.0,14.0,14.41,0.0,0.0,WGb6xyuQTuE,1.0,1.0,5.0,640x360,32765379.0,558.0,66.53999999999999,124.62,351.880416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=PWmJhh_qTSY,2,178,13370802.0,640x360 ,KwpN7tOzAaM,1.0,1.0,5.0,640x360,53634699.0,626.0,11.9,-1.0,0.0,IcWtxfJ_FOc,1.0,1.0,5.0,640x360,617120.0,13.0,11.71,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=DQTqLozmquE,5,1469,88175057.0,640x360 ,FWJ6lrbIbE4,1.0,1.0,5.0,640x360,2975873.0,57.0,13.72,-1.0,0.0,HhQqUsXhSt4,1.0,1.0,5.0,640x360,1040409.0,16.0,15.45,0.0,0.0,VpWHlLX7fBQ,1.0,1.0,5.0,640x360,2778787.0,31.0,30.42,22.16,392.309846,UONi3lImt68,1.0,1.0,5.0,640x360,2539383.0,54.0,53.4,0.0,392.309846,-ToGqb8BFYM,1.0,0.0,999.0,640x360,263482.0,7.0,7.0,30.85,685.999218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=rSVqaevyPJg,2,736,55513730.0,640x360 ,mxFndH8-flE,1.0,1.0,5.0,640x360,6383821.0,135.0,10.52,-1.0,0.0,c_pt6CUrmE8,1.0,1.0,5.0,640x360,365643.0,9.0,8.52,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=X7dD9J8FKug,0,382,33119107.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=OLZ431L7lPI,1,75,4106877.0,640x360 ,ftf5e5IORPA,1.0,1.0,5.0,640x360,1657709.0,30.0,15.45,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=ceLWjRN2rXk,3,1381,124691586.0,640x360 ,RPNaYj6etb8,1.0,1.0,5.0,640x360,16005921.0,213.0,48.04,47.0,371.473081,OeIb_Se2i2k,1.0,1.0,5.0,640x360,1494777.0,31.0,30.2,0.0,371.473081,UaNpbU9xhVE,1.0,0.0,999.0,640x360,355613.0,6.0,6.0,9.74,1091.139915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=rgb3sxJoZhM,3,1472,85163081.0,640x360 ,P9jdb5jAXVw,1.0,1.0,5.0,640x360,543556.0,13.0,12.81,-1.0,0.0,HBcQRc1X_9U,1.0,1.0,5.0,640x360,1251998.0,16.0,9.01,0.0,0.0,KmbCDhPjNxI,1.0,1.0,5.0,640x360,1137286.0,16.0,15.4,35.21,780.444098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=u-eynqBo0W4,2,503,19507777.0,640x360 ,j6OCUZopNnI,1.0,1.0,5.0,640x360,1117742.0,15.0,12.95,-1.0,0.0,lDctT0kJgis,1.0,1.0,5.0,640x360,15073484.0,165.0,18.24,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=4tKdM_zXKN8,0,865,19380262.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=MiklUasYYMo,7,2522,191548614.0,640x360 ,ywszoXnNbwM,2.0,0.0,999.0,640x360,556270.0,7.0,7.0,-1.0,1441.151727,3HZuxL_h70s,1.0,1.0,5.0,640x360,1637008.0,24.0,21.58,-1.0,0.0,4PntgAA6oNA,1.0,1.0,5.0,640x360,5170566.0,60.0,41.39,81.63,360.305733,6gZTMddPPfU,1.0,1.0,5.0,640x360,2589075.0,30.0,30.65,0.0,360.305733,mFDQvXEtsNY,1.0,0.0,999.0,640x360,399737.0,7.0,7.0,53.57,720.582821,VECwgxZm2bA,1.0,0.0,999.0,640x360,663888.0,16.0,16.0,0.0,1080.880934,M8I-nhUdAd4,1.0,0.0,999.0,640x360,556304.0,7.0,7.0,37.05,2161.744712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=5ceLbRxTvss,3,142,12959936.0,640x360 ,ewrjtfGGyCo,1.0,1.0,5.0,640x360,909428.0,16.0,13.96,0.0,0.0,svnD4f_KD6Q,1.0,1.0,5.0,640x360,10173231.0,224.0,15.9,0.0,0.0,mgcPFtkkSNE,1.0,1.0,5.0,640x360,662012.0,11.0,10.49,-1.0,142.364017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=iy9qZR_OGa0,2,275,19914100.0,640x360 ,jD4y3NSdLMU,1.0,1.0,5.0,640x360,17304285.0,193.0,19.14,-1.0,0.0,nQnc-i7zyzs,1.0,1.0,5.0,640x360,929833.0,15.0,12.81,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=jw-hBVZtkNs,2,221,3356873.0,360x360 ,AR5-tBRAVts,1.0,1.0,5.0,640x360,3432691.0,41.0,9.04,-1.0,0.0,_ETK2KUSMTs,1.0,1.0,5.0,640x268,16810614.0,272.0,12.35,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
