Main_Video_Url,Total Number of Ads,Duration(s),Size Original (Bytes),Resolution,Advertisement 1 ID,Advertisement 1 Count,Advertisement 1 Skippable,Advertisement 1 Skip Duration,Advertisement 1 Resolution,Advertisement 1 Size(Bytes),Advertisement 1 Durationn(s),Advertisement 1 Advert_Buffer(s),Advertisement 1 Main_Buffer_Lost(s),Avertisement 1 Timestamp,Advertisement 2 ID,Advertisement 2 Count,Advertisement 2 Skippable,Advertisement 2 Skip Duration,Advertisement 2 Resolution,Advertisement 2 Size(Bytes),Advertisement 2 Durationn(s),Advertisement 2 Advert_Buffer(s),Advertisement 2 Main_Buffer_Lost(s),Avertisement 2 Timestamp,Advertisement 3 ID,Advertisement 3 Count,Advertisement 3 Skippable,Advertisement 3 Skip Duration,Advertisement 3 Resolution,Advertisement 3 Size(Bytes),Advertisement 3 Durationn(s),Advertisement 3 Advert_Buffer(s),Advertisement 3 Main_Buffer_Lost(s),Avertisement 3 Timestamp,Advertisement 4 ID,Advertisement 4 Count,Advertisement 4 Skippable,Advertisement 4 Skip Duration,Advertisement 4 Resolution,Advertisement 4 Size(Bytes),Advertisement 4 Durationn(s),Advertisement 4 Advert_Buffer(s),Advertisement 4 Main_Buffer_Lost(s),Avertisement 4 Timestamp,Advertisement 5 ID,Advertisement 5 Count,Advertisement 5 Skippable,Advertisement 5 Skip Duration,Advertisement 5 Resolution,Advertisement 5 Size(Bytes),Advertisement 5 Durationn(s),Advertisement 5 Advert_Buffer(s),Advertisement 5 Main_Buffer_Lost(s),Avertisement 5 Timestamp,Advertisement 6 ID,Advertisement 6 Count,Advertisement 6 Skippable,Advertisement 6 Skip Duration,Advertisement 6 Resolution,Advertisement 6 Size(Bytes),Advertisement 6 Durationn(s),Advertisement 6 Advert_Buffer(s),Advertisement 6 Main_Buffer_Lost(s),Avertisement 6 Timestamp,Advertisement 7 ID,Advertisement 7 Count,Advertisement 7 Skippable,Advertisement 7 Skip Duration,Advertisement 7 Resolution,Advertisement 7 Size(Bytes),Advertisement 7 Durationn(s),Advertisement 7 Advert_Buffer(s),Advertisement 7 Main_Buffer_Lost(s),Avertisement 7 Timestamp,Advertisement 8 ID,Advertisement 8 Count,Advertisement 8 Skippable,Advertisement 8 Skip Duration,Advertisement 8 Resolution,Advertisement 8 Size(Bytes),Advertisement 8 Durationn(s),Advertisement 8 Advert_Buffer(s),Advertisement 8 Main_Buffer_Lost(s),Avertisement 8 Timestamp,Advertisement 9 ID,Advertisement 9 Count,Advertisement 9 Skippable,Advertisement 9 Skip Duration,Advertisement 9 Resolution,Advertisement 9 Size(Bytes),Advertisement 9 Durationn(s),Advertisement 9 Advert_Buffer(s),Advertisement 9 Main_Buffer_Lost(s),Avertisement 9 Timestamp,Advertisement 10 ID,Advertisement 10 Count,Advertisement 10 Skippable,Advertisement 10 Skip Duration,Advertisement 10 Resolution,Advertisement 10 Size(Bytes),Advertisement 10 Durationn(s),Advertisement 10 Advert_Buffer(s),Advertisement 10 Main_Buffer_Lost(s),Avertisement 10 Timestamp
https://www.youtube.com/watch?v=zPA31-3okQg,1,187,3856106.0,360x360 ,e81a5AOJUGw,1.0,1.0,5.0,640x360,2414713.0,30.0,17.119999999999997,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=Dg0KNwCXdd0,0,150,11254844.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=gdrLfpboFJM,2,558,49232181.0,640x360 ,bTxP_3L4VOY,1.0,1.0,5.0,640x360,1362453.0,17.0,12.26,-1.0,0.0,bZ5LDw6H3_o,1.0,1.0,5.0,640x360,750943.0,11.0,10.56,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=a6Or1V7XUUo,2,196,16798163.0,640x360 ,l3YSN3tf9ko,1.0,1.0,5.0,640x360,15149516.0,183.0,11.62,-1.0,0.0,f-A3Q6iUZMA,1.0,1.0,5.0,640x360,1707089.0,31.0,15.79,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=VLqOhTCclZ8,2,624,55198617.0,640x360 ,-bGZtldYOp8,1.0,1.0,5.0,640x360,1120232.0,15.0,15.34,-1.0,0.0,I_JF7aA_HoM,1.0,1.0,5.0,640x360,740255.0,16.0,14.69,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=NzKyW8EKFMI,2,1681,116743445.0,640x360 ,4E7rWX_5ZNo,1.0,1.0,5.0,640x360,6167851.0,95.0,14.06,0.0,317.386619,HSsgtRBxK5I,1.0,1.0,5.0,640x360,7399365.0,131.0,11.65,0.0,317.386619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=kDP5JusbomA,2,859,14565184.0,360x360 ,x95N6GAJe5I,1.0,0.0,999.0,640x360,346033.0,7.0,7.0,-1.0,0.0,Ynb_u1T5Mpo,1.0,1.0,5.0,640x360,987218.0,12.0,12.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=BYv58CDYwHU,4,7873,380072531.0,640x360 ,Tb_EWa5OSzg,1.0,1.0,5.0,640x360,2241021.0,31.0,19.71,-1.0,0.0,3w5tQIUWiUc,1.0,1.0,5.0,640x360,13340882.0,302.0,30.41,0.0,0.0,QR-hmtQlNXk,5.0,0.0,999.0,640x360,373523.0,15.0,15.0,583.5300000000001,7210.852842,8l9Z_2X6eO8,1.0,1.0,5.0,640x360,19607735.0,276.0,51.72,117.77,4831.786435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=QXQQAsIhHMw,1,202,15482427.0,640x360 ,bbVGNp0iXMw,1.0,1.0,5.0,640x360,1505137.0,21.0,13.2,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=3inw26U-os4,2,195,11222047.0,640x240 ,xDuRzwlqtV8,1.0,1.0,5.0,640x360,10406837.0,133.0,11.56,-1.0,0.0,TxDGvX7l6Vs,1.0,1.0,5.0,640x360,508672.0,15.0,15.36,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=Ymaw69ie33o,2,813,53511626.0,640x360 ,beTNl7JXw-4,1.0,1.0,5.0,640x360,10273702.0,172.0,21.74,-1.0,0.0,e2CzcvciDzE,1.0,1.0,5.0,640x274,16648152.0,200.0,21.95,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=_g2cO6XByig,3,168,12577710.0,640x360 ,T-W94qsHGd0,1.0,1.0,5.0,640x360,633442.0,13.0,14.56,-1.0,0.0,tvTuAi4WDhU,1.0,1.0,5.0,640x360,1194576.0,16.0,15.07,0.0,0.0,bFsPXDGfcsM,1.0,1.0,5.0,640x360,5098085.0,128.0,64.7,-1.0,167.671293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=__RT5pXQbaM,0,284,22555929.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=qMXbmcnCm_M,2,674,62754438.0,640x360 ,xYHMh4VDB_Q,1.0,1.0,5.0,640x360,13111456.0,177.0,17.89,-1.0,0.0,c_pt6CUrmE8,1.0,1.0,5.0,640x360,365643.0,9.0,8.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=ocoII_fzlEU,3,8142,503859608.0,640x360 ,T-W94qsHGd0,1.0,1.0,5.0,640x360,633442.0,13.0,12.58,0.0,0.0,rHOWkBzajCk,1.0,1.0,5.0,640x360,18907036.0,427.0,29.35,0.0,0.0,lyV62zcOywI,1.0,0.0,999.0,640x360,462390.0,7.0,7.0,287.03000000000003,3000.007934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=y-RNo4eMzDU,0,262,5131773.0,360x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=0nbClU-9OT0,0,53,2241280.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=1ooy2CyFLH4,3,270,20148616.0,640x360 ,wt6_ZsldRMk,1.0,1.0,5.0,640x360,17878406.0,214.0,11.49,-1.0,0.0,St2M_uvJInk,1.0,1.0,5.0,640x360,1124566.0,16.0,8.629999999999999,0.0,0.0,tySn5HT038s,1.0,1.0,5.0,640x360,3047569.0,212.0,212.18,-1.0,270.250667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=zcmzQIx_c10,2,1027,95087988.0,640x360 ,fz6z7lGbqYM,1.0,1.0,5.0,640x360,18051434.0,218.0,20.17,-1.0,0.0,yihVvoQ7ks4,1.0,1.0,5.0,640x360,1482324.0,43.0,36.43,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=hUw9aeg5kzE,3,1499,137245457.0,640x360 ,bZ5LDw6H3_o,1.0,1.0,5.0,640x360,750508.0,11.0,10.38,40.62,95.924443,CGyrpM80wY8,1.0,1.0,5.0,640x360,1382773.0,16.0,15.8,0.0,95.924443,Op06h2Hw0z8,1.0,0.0,999.0,640x360,1122723.0,16.0,16.0,19.32,1045.136445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=dG91B3hHyY4,0,172,12602839.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=IRILrnWRq5U,1,70,1573276.0,640x360 ,facE04a4QB4,1.0,1.0,5.0,640x360,7552508.0,124.0,25.94,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=rNVFzNEiSug,2,1666,135834785.0,640x360 ,CpVfqpNMz_k,1.0,1.0,5.0,640x360,13226649.0,221.0,59.19,64.61,321.724664,Vn13dMLaax0,1.0,1.0,5.0,640x360,1089067.0,21.0,20.1,0.0,321.724664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=dm7Qb3GNoOI,2,218,16428708.0,640x360 ,6ARgTUc5fMY,1.0,1.0,5.0,640x360,18617320.0,217.0,11.1,-1.0,0.0,5Y-yO96wjww,1.0,1.0,5.0,640x360,1822143.0,21.0,13.49,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=NFnAuiklEug,2,209,15599598.0,640x360 ,7yduJeRizME,1.0,1.0,5.0,640x360,4012129.0,74.0,9.37,-1.0,0.0,dEeZWygvEJE,1.0,1.0,5.0,640x360,2304890.0,30.0,9.88,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=reb43PpA1RI,3,1022,66571305.0,640x360 ,CRc-x2k7Jpc,1.0,0.0,999.0,640x360,500580.0,7.0,7.0,79.43,109.670395,MgzHRIeaOL8,1.0,1.0,5.0,640x360,12534655.0,144.0,40.85,0.0,109.670395,HtgrkzcYKv4,1.0,1.0,5.0,640x360,19390877.0,228.0,41.84,24.31,367.343555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=WKZmgrjR7yA,0,110,6823382.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=4q-Y6wt1h3k,0,185,13750447.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=vwZ7NJ8-kxE,4,255,18913911.0,640x360 ,IcWtxfJ_FOc,1.0,1.0,5.0,640x360,617120.0,13.0,12.36,-1.0,0.0,I0XXcBZu3Cw,1.0,1.0,5.0,640x334,425780.0,10.0,10.22,0.0,0.0,FL5E3Aurb7Y,1.0,1.0,5.0,640x360,1052192.0,21.0,20.36,-1.0,254.68217,TxDGvX7l6Vs,1.0,1.0,5.0,640x360,508672.0,15.0,15.53,0.0,254.68217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=DxKj0XaHb-o,3,533,43095778.0,640x360 ,SrRTQBWXR9c,1.0,1.0,5.0,640x360,1521001.0,31.0,10.23,-1.0,0.0,U-hJA6GZeMY,1.0,1.0,5.0,640x360,2322175.0,30.0,21.1,0.0,0.0,BV2H2512EmY,1.0,0.0,999.0,640x360,452192.0,6.0,6.0,0.0,401.215254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=3DNR3BIYono,0,58,1252637.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=WaJmCRvK5Q8,3,1285,101937329.0,640x360 ,gbmvZgIsbqg,1.0,1.0,5.0,640x360,15579696.0,371.0,37.03,-1.0,0.0,gBpbp2U9GEs,1.0,1.0,5.0,640x360,1130795.0,16.0,15.55,0.0,0.0,Rw6aL2CHndg,1.0,0.0,999.0,640x360,235730.0,7.0,7.0,84.57,678.227225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=eBxtBsorG6c,2,540,36353687.0,640x360 ,AnHiTeukwQI,1.0,1.0,5.0,640x360,1607759.0,30.0,24.93,-1.0,0.0,tgc4dI0iqHA,1.0,1.0,5.0,640x360,1309610.0,21.0,8.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=Lg8KFjw5Hzk,0,165,3391465.0,360x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=h8ctCufFzuo,0,172,7996488.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=2y4vJvFDl7s,2,2307,133813914.0,640x360 ,Tbr3O5GjJy4,1.0,1.0,5.0,640x360,13181221.0,177.0,11.07,-1.0,0.0,xDzUdzKtgdc,1.0,1.0,5.0,640x360,3973576.0,58.0,11.81,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=wxO7Hoe1FEY,2,601,48609079.0,640x360 ,pgOk2iZ4GGM,1.0,1.0,5.0,640x334,685018.0,16.0,15.65,-1.0,0.0,OnDLTq1smX4,1.0,1.0,5.0,640x360,33302780.0,529.0,16.15,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=fxuR4CDuFk8,1,36,2425441.0,640x360 ,uxGL7hZBGFA,1.0,1.0,5.0,640x360,727707.0,17.0,13.85,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=67hCA8rEzwg,2,2095,118208563.0,640x360 ,GH-AkkFV8Xg,1.0,1.0,5.0,640x360,15183963.0,183.0,14.87,-1.0,0.0,EblP5zJY0oQ,1.0,1.0,5.0,640x360,1907227.0,67.0,46.24,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=tVSKPBLt53I,8,3003,144318180.0,640x360 ,viLmMHLBPdU,1.0,1.0,5.0,640x360,19264680.0,230.0,14.83,-1.0,0.0,6p7FvG-ON8o,1.0,1.0,5.0,640x360,1133084.0,16.0,8.129999999999999,0.0,0.0,VwvTy6Bcfs4,1.0,1.0,5.0,640x360,2463975.0,30.0,19.82,64.61000000000001,306.878719,XzD2wrCtIGY,1.0,1.0,5.0,640x360,18251252.0,212.0,7.98,0.0,306.878719,FxPP0GSVC1c,1.0,0.0,999.0,640x360,418433.0,7.0,7.0,53.88,604.317719,nkgyyTt2YIY,1.0,0.0,999.0,640x360,410314.0,6.0,6.0,0.0,1518.685719,yNauDd1oy88,2.0,0.0,999.0,640x360,1130650.0,16.0,16.0,19.26,2456.624719,PsHYCpUJ9gw,1.0,0.0,999.0,640x360,1131207.0,16.0,16.0,0.0,2711.796719,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=e8RcQoGY4OE,2,134,12307416.0,640x360 ,CRc-x2k7Jpc,1.0,0.0,999.0,640x360,500580.0,7.0,7.0,-1.0,0.0,tvTuAi4WDhU,1.0,1.0,5.0,640x360,1194576.0,16.0,10.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=63bUBEIhpNk,4,1271,91343330.0,640x360 ,rECuHixpIIw,1.0,1.0,5.0,640x360,2614125.0,30.0,30.22,-1.0,0.0,fK1rhLHA5Uc,1.0,1.0,5.0,640x360,3612898.0,47.0,41.76,0.0,0.0,OkJdnxuvYjA,1.0,1.0,5.0,640x360,15392846.0,201.0,46.19,57.75,494.485575,KXT6AMsPi_E,1.0,1.0,5.0,640x360,1283122.0,31.0,30.58,0.0,494.485575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=doK6Bmg1Vkk,4,862,77305678.0,640x360 ,6CALEhYoUs4,1.0,1.0,5.0,640x360,16776922.0,209.0,15.27,-1.0,0.0,bTxP_3L4VOY,1.0,1.0,5.0,640x360,1362453.0,17.0,5.54,0.0,0.0,mw3PP0Uz41o,1.0,1.0,5.0,640x360,14458787.0,222.0,56.94,22.17,340.590043,9corEFQoc-I,1.0,0.0,999.0,640x360,349426.0,7.0,7.0,0.0,340.590043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=hlgx4OKsWtE,3,240,17915321.0,640x360 ,x3L5dGVUTZs,1.0,1.0,5.0,640x360,1261262.0,15.0,15.02,-1.0,0.0,sjTIBnTZW7s,1.0,1.0,5.0,640x360,13211421.0,154.0,10.46,0.0,0.0,ZV_Lr4Mu8To,1.0,0.0,999.0,640x360,943412.0,15.0,15.0,-1.0,240.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=573GCxqkYEg,0,145,10646613.0,640x360 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=ZGrCjjOyBno,4,1341,122997277.0,640x360 ,7OqNy-2G3RU,1.0,1.0,5.0,640x360,1108692.0,16.0,8.879999999999999,-1.0,0.0,Yi-WT42V-rk,1.0,1.0,5.0,640x360,1492718.0,21.0,20.35,0.0,0.0,vZUyKVE9dus,1.0,1.0,5.0,640x360,14954393.0,225.0,53.82,53.8,426.989176,mFDQvXEtsNY,1.0,0.0,999.0,640x360,399737.0,7.0,7.0,0.0,426.989176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=-1e0-Hq-Nus,3,2945,262739007.0,640x360 ,Dc1NsiHOEb0,1.0,1.0,5.0,640x360,1224764.0,16.0,13.13,-1.0,0.0,6u0qbBz5G8Q,1.0,1.0,5.0,640x268,9511373.0,155.0,24.11,0.0,0.0,1nZpxCijYqk,3.0,0.0,999.0,640x360,332068.0,16.0,16.0,-1.0,2944.672891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=VAtwSLLkNjs,2,199,4390711.0,360x360 ,zFUfOD7rxBs,1.0,1.0,5.0,640x360,1126630.0,16.0,15.29,-1.0,0.0,-nnfvjaV2dc,1.0,1.0,5.0,640x360,15817784.0,193.0,20.37,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=wLbxHyuU6kE,4,691,51959393.0,640x360 ,bPG1xTPJswI,1.0,1.0,5.0,640x360,946214.0,16.0,15.44,22.83,120.051598,xDzUdzKtgdc,1.0,1.0,5.0,640x360,3973576.0,58.0,52.26,0.0,120.051598,kfDCl0-oCmU,1.0,1.0,5.0,640x360,5134126.0,147.0,146.55,19.48,419.931768,I6PSyvWiD-Y,1.0,1.0,5.0,640x360,1839862.0,20.0,20.61,0.0,419.931768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=FGGAlfCHYZY,3,760,41186193.0,640x360 ,nhzMWXgXCqw,1.0,1.0,5.0,640x360,1197309.0,21.0,20.380000000000003,-1.0,0.0,zPC8Vl41X08,1.0,1.0,5.0,640x360,1388585.0,16.0,15.59,0.0,0.0,J4gy6IFQS5g,1.0,1.0,5.0,640x360,12886280.0,201.0,53.72,44.06,420.600042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=_g2cO6XByig,2,168,12577710.0,640x360 ,bTxP_3L4VOY,1.0,1.0,5.0,640x360,1362453.0,17.0,16.45,-1.0,0.0,i4SCYKiKUzU,1.0,1.0,5.0,640x360,16554383.0,194.0,19.11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=TF-A4zQx9EY,1,66,1462809.0,640x360 ,DBsXALK8Czg,1.0,1.0,5.0,640x360,1004673.0,21.0,15.85,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=GVY9d_Y8moA,4,1094,43530993.0,640x360 ,2Mzp9Gk6jSE,1.0,1.0,5.0,640x360,1883024.0,22.0,16.4,-1.0,0.0,00pHmALBvi0,1.0,1.0,5.0,640x360,1041673.0,16.0,15.26,0.0,0.0,c_pt6CUrmE8,1.0,1.0,5.0,640x360,365643.0,9.0,8.22,187.42,539.523705,FRrv_Ew-MvQ,1.0,0.0,999.0,640x360,294341.0,6.0,6.0,0.0,539.523705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=Hy0LOaBye3o,4,1582,139611081.0,640x360 ,bNrCIbazh-8,1.0,1.0,5.0,640x360,1347037.0,21.0,18.91,-1.0,0.0,4E7rWX_5ZNo,1.0,1.0,5.0,640x360,6167851.0,95.0,9.79,0.0,0.0,3vkgNy8mgwE,1.0,1.0,5.0,640x360,12021000.0,162.0,17.259999999999998,68.83,382.656336,nWpb6B22tx0,1.0,0.0,999.0,640x360,367880.0,7.0,7.0,18.55,657.485184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
