Main_Video_Url,Total Number of Ads,Duration(s),Size Original (Bytes),Resolution,Advertisement 1 ID,Advertisement 1 Count,Advertisement 1 Skippable,Advertisement 1 Skip Duration,Advertisement 1 Resolution,Advertisement 1 Size(Bytes),Advertisement 1 Durationn(s),Advertisement 1 Advert_Buffer(s),Advertisement 1 Main_Buffer_Lost(s),Avertisement 1 Timestamp,Advertisement 2 ID,Advertisement 2 Count,Advertisement 2 Skippable,Advertisement 2 Skip Duration,Advertisement 2 Resolution,Advertisement 2 Size(Bytes),Advertisement 2 Durationn(s),Advertisement 2 Advert_Buffer(s),Advertisement 2 Main_Buffer_Lost(s),Avertisement 2 Timestamp,Advertisement 3 ID,Advertisement 3 Count,Advertisement 3 Skippable,Advertisement 3 Skip Duration,Advertisement 3 Resolution,Advertisement 3 Size(Bytes),Advertisement 3 Durationn(s),Advertisement 3 Advert_Buffer(s),Advertisement 3 Main_Buffer_Lost(s),Avertisement 3 Timestamp,Advertisement 4 ID,Advertisement 4 Count,Advertisement 4 Skippable,Advertisement 4 Skip Duration,Advertisement 4 Resolution,Advertisement 4 Size(Bytes),Advertisement 4 Durationn(s),Advertisement 4 Advert_Buffer(s),Advertisement 4 Main_Buffer_Lost(s),Avertisement 4 Timestamp,Advertisement 5 ID,Advertisement 5 Count,Advertisement 5 Skippable,Advertisement 5 Skip Duration,Advertisement 5 Resolution,Advertisement 5 Size(Bytes),Advertisement 5 Durationn(s),Advertisement 5 Advert_Buffer(s),Advertisement 5 Main_Buffer_Lost(s),Avertisement 5 Timestamp,Advertisement 6 ID,Advertisement 6 Count,Advertisement 6 Skippable,Advertisement 6 Skip Duration,Advertisement 6 Resolution,Advertisement 6 Size(Bytes),Advertisement 6 Durationn(s),Advertisement 6 Advert_Buffer(s),Advertisement 6 Main_Buffer_Lost(s),Avertisement 6 Timestamp,Advertisement 7 ID,Advertisement 7 Count,Advertisement 7 Skippable,Advertisement 7 Skip Duration,Advertisement 7 Resolution,Advertisement 7 Size(Bytes),Advertisement 7 Durationn(s),Advertisement 7 Advert_Buffer(s),Advertisement 7 Main_Buffer_Lost(s),Avertisement 7 Timestamp,Advertisement 8 ID,Advertisement 8 Count,Advertisement 8 Skippable,Advertisement 8 Skip Duration,Advertisement 8 Resolution,Advertisement 8 Size(Bytes),Advertisement 8 Durationn(s),Advertisement 8 Advert_Buffer(s),Advertisement 8 Main_Buffer_Lost(s),Avertisement 8 Timestamp,Advertisement 9 ID,Advertisement 9 Count,Advertisement 9 Skippable,Advertisement 9 Skip Duration,Advertisement 9 Resolution,Advertisement 9 Size(Bytes),Advertisement 9 Durationn(s),Advertisement 9 Advert_Buffer(s),Advertisement 9 Main_Buffer_Lost(s),Avertisement 9 Timestamp,Advertisement 10 ID,Advertisement 10 Count,Advertisement 10 Skippable,Advertisement 10 Skip Duration,Advertisement 10 Resolution,Advertisement 10 Size(Bytes),Advertisement 10 Durationn(s),Advertisement 10 Advert_Buffer(s),Advertisement 10 Main_Buffer_Lost(s),Avertisement 10 Timestamp,Advertisement 11 ID,Advertisement 11 Count,Advertisement 11 Skippable,Advertisement 11 Skip Duration,Advertisement 11 Resolution,Advertisement 11 Size(Bytes),Advertisement 11 Durationn(s),Advertisement 11 Advert_Buffer(s),Advertisement 11 Main_Buffer_Lost(s),Avertisement 11 Timestamp,Advertisement 12 ID,Advertisement 12 Count,Advertisement 12 Skippable,Advertisement 12 Skip Duration,Advertisement 12 Resolution,Advertisement 12 Size(Bytes),Advertisement 12 Durationn(s),Advertisement 12 Advert_Buffer(s),Advertisement 12 Main_Buffer_Lost(s),Avertisement 12 Timestamp,Advertisement 13 ID,Advertisement 13 Count,Advertisement 13 Skippable,Advertisement 13 Skip Duration,Advertisement 13 Resolution,Advertisement 13 Size(Bytes),Advertisement 13 Durationn(s),Advertisement 13 Advert_Buffer(s),Advertisement 13 Main_Buffer_Lost(s),Avertisement 13 Timestamp,Advertisement 14 ID,Advertisement 14 Count,Advertisement 14 Skippable,Advertisement 14 Skip Duration,Advertisement 14 Resolution,Advertisement 14 Size(Bytes),Advertisement 14 Durationn(s),Advertisement 14 Advert_Buffer(s),Advertisement 14 Main_Buffer_Lost(s),Avertisement 14 Timestamp,Advertisement 15 ID,Advertisement 15 Count,Advertisement 15 Skippable,Advertisement 15 Skip Duration,Advertisement 15 Resolution,Advertisement 15 Size(Bytes),Advertisement 15 Durationn(s),Advertisement 15 Advert_Buffer(s),Advertisement 15 Main_Buffer_Lost(s),Avertisement 15 Timestamp,Advertisement 16 ID,Advertisement 16 Count,Advertisement 16 Skippable,Advertisement 16 Skip Duration,Advertisement 16 Resolution,Advertisement 16 Size(Bytes),Advertisement 16 Durationn(s),Advertisement 16 Advert_Buffer(s),Advertisement 16 Main_Buffer_Lost(s),Avertisement 16 Timestamp
https://www.youtube.com/watch?v=p6o3YK0azCQ,5,593,54466694.0,640x360 ,EsMIgHn_6II,1.0,1.0,5.0,640x360,1908143.0,30.0,10.74,-1.0,0.0,qI_ROGkdA5c,1.0,1.0,5.0,640x360,1764531.0,30.0,9.53,0.0,0.0,0w7PVciI-tM,1.0,1.0,5.0,640x360,9849002.0,286.0,103.01,0.0,92.48551,ERAlW0lPQAg,1.0,1.0,5.0,640x360,2204817.0,30.021,5.59,0.0,92.48551,7JgZMZvFqFc,1.0,1.0,5.0,640x360,2620814.0,30.0,30.6,9.38,311.736868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=EMOz-wmMG-4,4,1607,126666779.0,640x360 ,EqSOt8kvT4w,1.0,0.0,999.0,640x360,1009799.0,15.041,15.041,6.35,579.92202,2gNlaFWr-Xw,1.0,1.0,5.0,640x360,11350297.0,130.461,42.19,0.0,579.92202,g_-AMMEal2s,1.0,0.0,999.0,640x360,396110.0,15.041,15.041,16.05,845.575219,gkbtbAGS5Hs,1.0,0.0,999.0,640x360,170312.0,6.041,6.041,2.29,1126.854648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=4HI44z_shMU,6,985,50877066.0,640x360 ,vpvu0IXJTvE,1.0,0.0,999.0,640x360,393429.0,6.041,6.041,-1.0,0.0,4fO0VVIwzvc,1.0,1.0,5.0,640x360,951238.0,15.0,15.86,0.0,0.0,2rTqaooys-Q,1.0,1.0,5.0,640x360,1039678.0,15.0,15.36,113.26,333.461038,TcSvdDiIsqg,1.0,1.0,5.0,640x360,779341.0,15.0,15.48,0.0,333.461038,PDuOfR48EM8,1.0,1.0,5.0,640x360,1927915.0,30.061,30.74,79.51,685.21807,h2KAlEGz9ow,1.0,0.0,999.0,640x360,245921.0,6.041,6.041,-1.0,984.661999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=IxtgWXv14x8,4,1925,119398761.0,640x360 ,uqw6qZOKJvA,1.0,0.0,999.0,640x360,373828.0,6.061,6.061,-1.0,0.0,qsU2p8kougI,1.0,1.0,5.0,640x360,2011741.0,30.061,23.75,0.0,0.0,GNN_bH45uco,1.0,1.0,5.0,640x360,831573.0,17.081,17.28,0.0,795.189428,WZWd4PDPSG4,1.0,0.0,999.0,640x360,705331.0,15.041,15.041,67.81,1260.843919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=89ZycCcH7sc,7,1859,78501247.0,640x360 ,WjeK5vRsHHc,1.0,1.0,5.0,640x360,3212095.0,94.701,94.96,0.0,155.550749,LnJLwVRHbPE,1.0,1.0,5.0,640x360,1152113.0,15.041,15.68,0.0,155.550749,28DYohgVg8s,1.0,1.0,5.0,640x360,2254041.0,30.061,30.45,37.2,483.291558,-F-kD3TAccc,1.0,1.0,5.0,640x360,12087697.0,176.0,57.41,0.0,483.291558,iwn4ViMiBZo,1.0,0.0,999.0,640x360,743674.0,15.041,15.041,35.89,744.337594,Wjhwylezoys,1.0,1.0,5.0,640x360,760896.0,15.061,15.51,0.0,1043.256811,2vP7ZHlDqxw,1.0,0.0,999.0,640x360,995032.0,15.041,15.041,28.51,1399.658916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=GDSf2h9_39I,3,676,48349356.0,640x360 ,A3VDx9VPvoU,1.0,1.0,5.0,640x360,1947473.0,30.0,30.23,66.65,357.155349,x_J3H-kfers,1.0,1.0,5.0,640x360,2130320.0,30.061,30.37,0.0,357.155349,yJa_4pmvL-M,1.0,0.0,999.0,640x360,393612.0,6.0,6.0,-1.0,676.048112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=ioXrq_yUTj4,3,1270,89973935.0,640x360 ,0ADHMy8A5d4,1.0,1.0,5.0,640x360,15458731.0,199.0,45.69,91.44,366.232929,odOPK-CWNC0,1.0,1.0,5.0,640x360,32909302.0,719.0,77.5,0.0,366.232929,jfYeDUPi6Yk,1.0,1.0,5.0,640x360,1629721.0,30.0,30.49,40.64,838.301477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=U3_Jqd6lXyo,7,2351,186263377.0,640x360 ,bYKSpx4XmKA,1.0,1.0,5.0,640x360,1370974.0,15.041,15.75,47.5,111.467187,kW8CHoHSGwI,1.0,1.0,5.0,640x360,5879427.0,103.0,62.3,0.0,111.467187,fJk3QK_J4m8,1.0,1.0,5.0,640x360,2335148.0,31.0,31.56,9.02,335.709478,LK8lrF83IaE,1.0,1.0,5.0,640x360,987186.0,15.021,15.31,0.0,335.709478,zhyMVBYcyLA,2.0,0.0,999.0,640x360,360163.0,15.241,15.241,144.25,1728.639087,WZWd4PDPSG4,1.0,0.0,999.0,640x360,705331.0,15.041,15.041,46.93,1266.699354,p4AFs_TJYfQ,1.0,0.0,999.0,640x360,321500.0,8.081,8.081,40.76,2069.192651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=nkh9VGCY8as,3,700,31809008.0,640x320 ,PFrXMsVYHeo,1.0,1.0,5.0,640x360,2245659.0,30.061,27.42,-1.0,0.0,Sq_skoORg-U,1.0,1.0,5.0,640x360,883879.0,15.0,15.01,0.0,0.0,wcZ-DtOCTI8,1.0,0.0,999.0,640x360,291106.0,6.041,6.041,-1.0,700.313832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=6vL39JvN2wg,1,109,3204895.0,640x360 ,NxY94XM-ssQ,1.0,1.0,5.0,640x360,1654141.0,32.0,28.36,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
